Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Cobán,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Santa Cruz Verapaz,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,San Cristobal Verapaz,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Tactíc,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Tamahú,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,San Miguel Tucurú,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Panzos,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Senahú,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,San Pedro Carchá,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,SanJuan Chamelco,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Lanquín,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Santa María Cahabón,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Chisec,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Chahal,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Fray Bartolomé de las Casas,0
Ricardo Sagastume,Presidente,Todos,Alta Verapaz,Santa Catarina La Tinta,0
Ricardo Sagastume,Presidente,Todos,Baja Verapaz,Salamá,0
Ricardo Sagastume,Presidente,Todos,Baja Verapaz,San Miguel Chicaj,0
Ricardo Sagastume,Presidente,Todos,Baja Verapaz,Rabinal,0
Ricardo Sagastume,Presidente,Todos,Baja Verapaz,Cubulco,0
Ricardo Sagastume,Presidente,Todos,Baja Verapaz,Granados,0
Ricardo Sagastume,Presidente,Todos,Baja Verapaz,Santa Cruz El Chol,0
Ricardo Sagastume,Presidente,Todos,Baja Verapaz,San Jerónimo,0
Ricardo Sagastume,Presidente,Todos,Baja Verapaz,Purulhá,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,Chimaltenango,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,San José Poaquil,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,San Martín Jilotepeque,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,San Juan Comalapa,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,Santa Apolonia,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,Tecpán,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,Patzun,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,San Miguel Pochuta,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,Patzicia,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,Santa Cruz Balanyá,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,Acatenango,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,San Pedro Yepocapa,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,San Andrés Itzapa,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,Parramos,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,Zaragoza,0
Ricardo Sagastume,Presidente,Todos,Chimaltenango,El Tejar,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,Chiquimula,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,San José La Arada,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,San Juan Hermita,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,Jocotán,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,Camotán,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,Olopa,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,Esquipulas,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,Concepción Las Minas,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,Quezaltepeque,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,San Jacinto,0
Ricardo Sagastume,Presidente,Todos,Chiquimula,Ipala,0
Ricardo Sagastume,Presidente,Todos,El Petén,Flores,0
Ricardo Sagastume,Presidente,Todos,El Petén,San José,0
Ricardo Sagastume,Presidente,Todos,El Petén,San Benito,0
Ricardo Sagastume,Presidente,Todos,El Petén,San Andrés,0
Ricardo Sagastume,Presidente,Todos,El Petén,La Libertad,0
Ricardo Sagastume,Presidente,Todos,El Petén,San Francisco,0
Ricardo Sagastume,Presidente,Todos,El Petén,Santa Ana,0
Ricardo Sagastume,Presidente,Todos,El Petén,Dolores,0
Ricardo Sagastume,Presidente,Todos,El Petén,San Luis,0
Ricardo Sagastume,Presidente,Todos,El Petén,Sayaxche,0
Ricardo Sagastume,Presidente,Todos,El Petén,Melchor de Mencos,0
Ricardo Sagastume,Presidente,Todos,El Petén,Poptún,0
Ricardo Sagastume,Presidente,Todos,El Progreso,Guastatoya,0
Ricardo Sagastume,Presidente,Todos,El Progreso,Morazán,0
Ricardo Sagastume,Presidente,Todos,El Progreso,San Agustín Acasaguastlan,0
Ricardo Sagastume,Presidente,Todos,El Progreso,San Cristóbal Acasaguastlan,0
Ricardo Sagastume,Presidente,Todos,El Progreso,El Jícaro,0
Ricardo Sagastume,Presidente,Todos,El Progreso,Sansare,0
Ricardo Sagastume,Presidente,Todos,El Progreso,Sanarate,0
Ricardo Sagastume,Presidente,Todos,El Progreso,San Antonio La Paz,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Santa Cruz del Quiche,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Chiche,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Chinique,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Zacualpa,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Chajul,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Santo Tomás Chichicstenango,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Patzité,0
Ricardo Sagastume,Presidente,Todos,El Quiché,San Antonio Ilotenango,0
Ricardo Sagastume,Presidente,Todos,El Quiché,San Pedro Jocopilas,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Cunén,0
Ricardo Sagastume,Presidente,Todos,El Quiché,San Juan Cotzal,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Joyabaj,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Santa María Nebaj,0
Ricardo Sagastume,Presidente,Todos,El Quiché,San Andrés Sajcabajá,0
Ricardo Sagastume,Presidente,Todos,El Quiché,San Miguel Uspatán,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Sacapulas,0
Ricardo Sagastume,Presidente,Todos,El Quiché,San Bartolomé Jocotenango,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Canilla,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Chicaman,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Playa Grande - Ixcán,0
Ricardo Sagastume,Presidente,Todos,El Quiché,Pachalúm,0
Ricardo Sagastume,Presidente,Todos,Escuintla,Escuintla,0
Ricardo Sagastume,Presidente,Todos,Escuintla,Santa Lucía Cotzumalguapa,0
Ricardo Sagastume,Presidente,Todos,Escuintla,La Democracia,0
Ricardo Sagastume,Presidente,Todos,Escuintla,Siquinalá,0
Ricardo Sagastume,Presidente,Todos,Escuintla,Masagua,0
Ricardo Sagastume,Presidente,Todos,Escuintla,Pueblo Nuevo Tiquisate,0
Ricardo Sagastume,Presidente,Todos,Escuintla,La Gomera,0
Ricardo Sagastume,Presidente,Todos,Escuintla,Guanagazapa,0
Ricardo Sagastume,Presidente,Todos,Escuintla,Puerto de San José,0
Ricardo Sagastume,Presidente,Todos,Escuintla,Iztapa,0
Ricardo Sagastume,Presidente,Todos,Escuintla,Palín,0
Ricardo Sagastume,Presidente,Todos,Escuintla,San Vicente Pacaya,0
Ricardo Sagastume,Presidente,Todos,Escuintla,Nueva Concepción,0
Ricardo Sagastume,Presidente,Todos,Guatemala,Guatemala,0
Ricardo Sagastume,Presidente,Todos,Guatemala,Santa Catarina Pinula,0
Ricardo Sagastume,Presidente,Todos,Guatemala,San José Pinula,0
Ricardo Sagastume,Presidente,Todos,Guatemala,San José del Golfo,0
Ricardo Sagastume,Presidente,Todos,Guatemala,Palencia,0
Ricardo Sagastume,Presidente,Todos,Guatemala,Chinautla,0
Ricardo Sagastume,Presidente,Todos,Guatemala,San Pedro Ayampuc,0
Ricardo Sagastume,Presidente,Todos,Guatemala,Mixco,0
Ricardo Sagastume,Presidente,Todos,Guatemala,San Pedro Sacatepequez,0
Ricardo Sagastume,Presidente,Todos,Guatemala,San Juan Sacatepequez,0
Ricardo Sagastume,Presidente,Todos,Guatemala,San Raymundo,0
Ricardo Sagastume,Presidente,Todos,Guatemala,Chuarrancho,0
Ricardo Sagastume,Presidente,Todos,Guatemala,Fraijanes,0
Ricardo Sagastume,Presidente,Todos,Guatemala,Amatitlán,0
Ricardo Sagastume,Presidente,Todos,Guatemala,Villa Nueva,0
Ricardo Sagastume,Presidente,Todos,Guatemala,Villa Canales,0
Ricardo Sagastume,Presidente,Todos,Guatemala,San Miguel Petapa,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Huehuetenango,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Chiantla,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Malacatancito,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Cuilco,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Nentón,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Pedro Necta,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Jacaltenango,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Pedro Soloma,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Ildelfonso Ixtahuacan,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Santa Bárbara,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,La Libertad,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,La Democracia,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Miguel Acatán,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Rafael La Independencia,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Todos Santos Chuchumatán,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Juan Atitlán,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Santa Eulalia,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Mateo Ixtatán,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Colotenango,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Sebastián Huehuetenango,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Tectitán,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Concepción Huista,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Juan Ixcoy,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Antonio Huista,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Sebastián Coatán,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Santa Cruz Barillas,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Aguacatán,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Rafael Petzal,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,San Gaspar Ixchil,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Santiago Chimaltenango,0
Ricardo Sagastume,Presidente,Todos,Huehuetenango,Santa Ana Huista,0
Ricardo Sagastume,Presidente,Todos,Izabal,Puerto Barrios,0
Ricardo Sagastume,Presidente,Todos,Izabal,Livingston,0
Ricardo Sagastume,Presidente,Todos,Izabal,El Estor,0
Ricardo Sagastume,Presidente,Todos,Izabal,Morales,0
Ricardo Sagastume,Presidente,Todos,Izabal,Los Amates,0
Ricardo Sagastume,Presidente,Todos,Jalapa,Jalapa,0
Ricardo Sagastume,Presidente,Todos,Jalapa,San Pedro Pinula,0
Ricardo Sagastume,Presidente,Todos,Jalapa,San Luis Jilotepeque,0
Ricardo Sagastume,Presidente,Todos,Jalapa,San Manuel Chaparrón,0
Ricardo Sagastume,Presidente,Todos,Jalapa,San Carlos Alzatate,0
Ricardo Sagastume,Presidente,Todos,Jalapa,Monjas,0
Ricardo Sagastume,Presidente,Todos,Jalapa,Mataquescuintla,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Jutiapa,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,El Progreso,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Santa Catarina Mita,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Agua Blanca,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Asunción Mita,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Yupiltepeque,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Atescatempa,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Jerez,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,El Adelanto,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Zapotitlán,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Comapa,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Jalpatagua,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Conguaco,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Moyuta,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Pasaco,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,San José Acatempa,0
Ricardo Sagastume,Presidente,Todos,Jutiapa,Quezada,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Quetzaltenango,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Salcajá,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Olintepeque,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,San Carlos Sija,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Sibilia,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Cabrican,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Cajola,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,San Miguel Siguilça,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,San Juan Ostuncalco,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,San Mateo,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Concepción Chiquirichapa,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,San Martín Sacatepequez,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Almolonga,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Cantel,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Huitán,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Zunil,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Colomba,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,San Francisco La Unión,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,El Palmar,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Coatepeque,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Génova,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Flores Costa Cuca,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,La Esperanza,0
Ricardo Sagastume,Presidente,Todos,Quetzaltenango,Palestina de los Altos,0
Ricardo Sagastume,Presidente,Todos,Retalhuleu,Retalhuelu,0
Ricardo Sagastume,Presidente,Todos,Retalhuleu,San Sebastián,0
Ricardo Sagastume,Presidente,Todos,Retalhuleu,Santa Cruz Mulúa,0
Ricardo Sagastume,Presidente,Todos,Retalhuleu,San Martín Zapotitlán,0
Ricardo Sagastume,Presidente,Todos,Retalhuleu,San Felipe Retalhuleu,0
Ricardo Sagastume,Presidente,Todos,Retalhuleu,San Andrés Villa Seca,0
Ricardo Sagastume,Presidente,Todos,Retalhuleu,Champerico,0
Ricardo Sagastume,Presidente,Todos,Retalhuleu,Nuevo San Carlos,0
Ricardo Sagastume,Presidente,Todos,Retalhuleu,El Asintal,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Antigua Guatemala,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Jocotenango,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Pastores,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Sumpango,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Santo Domingo Xenacoj,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Santiago Sacatepequez,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,San Bartolomé Milpas Altas,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,San Lucas Sacatepequez,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Santa Lucía Milpas Altas,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Magdalena Milpas Altas,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Santa María de Jesús,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Ciudad Vieja,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,San Miguel Dueñas,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,San Juan Alotenango,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,San Antonio Aguas Calientes,0
Ricardo Sagastume,Presidente,Todos,Sacatepéquez,Santa Catarina Barahona,0
Ricardo Sagastume,Presidente,Todos,San Marcos,San Marcos,0
Ricardo Sagastume,Presidente,Todos,San Marcos,San Pedro Sacatepéquez,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Comitancillo,0
Ricardo Sagastume,Presidente,Todos,San Marcos,San Antonio Sacatepéquez,0
Ricardo Sagastume,Presidente,Todos,San Marcos,San Miguel Ixtahuacan,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Concepción Tutuapa,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Sibinal,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Tajumulco,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Tejutla,0
Ricardo Sagastume,Presidente,Todos,San Marcos,San Rafael Pié de la Cuesta,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Nuevo Progreso ,0
Ricardo Sagastume,Presidente,Todos,San Marcos,El Tumbador,0
Ricardo Sagastume,Presidente,Todos,San Marcos,San José El Rodeo,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Malacatán,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Catarina,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Ayutla,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Ocos,0
Ricardo Sagastume,Presidente,Todos,San Marcos,San Pablo,0
Ricardo Sagastume,Presidente,Todos,San Marcos,El Quetzal,0
Ricardo Sagastume,Presidente,Todos,San Marcos,La Reforma,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Pajapita,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Ixchiguan,0
Ricardo Sagastume,Presidente,Todos,San Marcos,San José Ojetenán,0
Ricardo Sagastume,Presidente,Todos,San Marcos,San Cristóbal Cucho,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Sipacapa,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Esquipulas Palo Gordo,0
Ricardo Sagastume,Presidente,Todos,San Marcos,Río Blanco,0
Ricardo Sagastume,Presidente,Todos,San Marcos,San Lorenzo,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Cuilapa,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Berberena,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,San Rosa de Lima,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Casillas,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,San Rafael Las Flores,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Oratorio,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,San Juan TEcuaco,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Chiquimulilla,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Taxisco,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Santa María Ixhuatan,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Guazacapán,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Santa Cruz Naranjo,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Pueblo Nuevo Viñas ,0
Ricardo Sagastume,Presidente,Todos,Santa Rosa,Nueva Santa Rosa,0
Ricardo Sagastume,Presidente,Todos,Sololá,Sololá,0
Ricardo Sagastume,Presidente,Todos,Sololá,San José Chacaya,0
Ricardo Sagastume,Presidente,Todos,Sololá,Santa María Visitación,0
Ricardo Sagastume,Presidente,Todos,Sololá,Santa Lucía Utatlán,0
Ricardo Sagastume,Presidente,Todos,Sololá,Nahualá,0
Ricardo Sagastume,Presidente,Todos,Sololá,Santa Catarina Ixtahuacán,0
Ricardo Sagastume,Presidente,Todos,Sololá,Santa Clara La Laguna,0
Ricardo Sagastume,Presidente,Todos,Sololá,Concepción,0
Ricardo Sagastume,Presidente,Todos,Sololá,San Andrés Semetabaj,0
Ricardo Sagastume,Presidente,Todos,Sololá,Panajachel,0
Ricardo Sagastume,Presidente,Todos,Sololá,Santa Catarina Palopó ,0
Ricardo Sagastume,Presidente,Todos,Sololá,San Antonio Palopó,0
Ricardo Sagastume,Presidente,Todos,Sololá,San Lucas Tolimán,0
Ricardo Sagastume,Presidente,Todos,Sololá,Santa Cruz La Laguna,0
Ricardo Sagastume,Presidente,Todos,Sololá,Sna Pablo La Laguna,0
Ricardo Sagastume,Presidente,Todos,Sololá,San Marcos La Laguna,0
Ricardo Sagastume,Presidente,Todos,Sololá,San Juan La Laguna,0
Ricardo Sagastume,Presidente,Todos,Sololá,San Pedro La Laguna,0
Ricardo Sagastume,Presidente,Todos,Sololá,Santiago Atitlán,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Cobán,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Santa Cruz Verapaz,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,San Cristobal Verapaz,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Tactíc,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Tamahú,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,San Miguel Tucurú,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Panzos,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Senahú,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,San Pedro Carchá,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,SanJuan Chamelco,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Lanquín,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Santa María Cahabón,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Chisec,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Chahal,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Fray Bartolomé de las Casas,0
Guillermo González,Vicepresidente,Todos,Alta Verapaz,Santa Catarina La Tinta,0
Guillermo González,Vicepresidente,Todos,Baja Verapaz,Salamá,0
Guillermo González,Vicepresidente,Todos,Baja Verapaz,San Miguel Chicaj,0
Guillermo González,Vicepresidente,Todos,Baja Verapaz,Rabinal,0
Guillermo González,Vicepresidente,Todos,Baja Verapaz,Cubulco,0
Guillermo González,Vicepresidente,Todos,Baja Verapaz,Granados,0
Guillermo González,Vicepresidente,Todos,Baja Verapaz,Santa Cruz El Chol,0
Guillermo González,Vicepresidente,Todos,Baja Verapaz,San Jerónimo,0
Guillermo González,Vicepresidente,Todos,Baja Verapaz,Purulhá,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,Chimaltenango,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,San José Poaquil,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,San Martín Jilotepeque,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,San Juan Comalapa,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,Santa Apolonia,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,Tecpán,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,Patzun,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,San Miguel Pochuta,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,Patzicia,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,Santa Cruz Balanyá,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,Acatenango,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,San Pedro Yepocapa,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,San Andrés Itzapa,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,Parramos,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,Zaragoza,0
Guillermo González,Vicepresidente,Todos,Chimaltenango,El Tejar,0
Guillermo González,Vicepresidente,Todos,Chiquimula,Chiquimula,0
Guillermo González,Vicepresidente,Todos,Chiquimula,San José La Arada,0
Guillermo González,Vicepresidente,Todos,Chiquimula,San Juan Hermita,0
Guillermo González,Vicepresidente,Todos,Chiquimula,Jocotán,0
Guillermo González,Vicepresidente,Todos,Chiquimula,Camotán,0
Guillermo González,Vicepresidente,Todos,Chiquimula,Olopa,0
Guillermo González,Vicepresidente,Todos,Chiquimula,Esquipulas,0
Guillermo González,Vicepresidente,Todos,Chiquimula,Concepción Las Minas,0
Guillermo González,Vicepresidente,Todos,Chiquimula,Quezaltepeque,0
Guillermo González,Vicepresidente,Todos,Chiquimula,San Jacinto,0
Guillermo González,Vicepresidente,Todos,Chiquimula,Ipala,0
Guillermo González,Vicepresidente,Todos,El Petén,Flores,0
Guillermo González,Vicepresidente,Todos,El Petén,San José,0
Guillermo González,Vicepresidente,Todos,El Petén,San Benito,0
Guillermo González,Vicepresidente,Todos,El Petén,San Andrés,0
Guillermo González,Vicepresidente,Todos,El Petén,La Libertad,0
Guillermo González,Vicepresidente,Todos,El Petén,San Francisco,0
Guillermo González,Vicepresidente,Todos,El Petén,Santa Ana,0
Guillermo González,Vicepresidente,Todos,El Petén,Dolores,0
Guillermo González,Vicepresidente,Todos,El Petén,San Luis,0
Guillermo González,Vicepresidente,Todos,El Petén,Sayaxche,0
Guillermo González,Vicepresidente,Todos,El Petén,Melchor de Mencos,0
Guillermo González,Vicepresidente,Todos,El Petén,Poptún,0
Guillermo González,Vicepresidente,Todos,El Progreso,Guastatoya,0
Guillermo González,Vicepresidente,Todos,El Progreso,Morazán,0
Guillermo González,Vicepresidente,Todos,El Progreso,San Agustín Acasaguastlan,0
Guillermo González,Vicepresidente,Todos,El Progreso,San Cristóbal Acasaguastlan,0
Guillermo González,Vicepresidente,Todos,El Progreso,El Jícaro,0
Guillermo González,Vicepresidente,Todos,El Progreso,Sansare,0
Guillermo González,Vicepresidente,Todos,El Progreso,Sanarate,0
Guillermo González,Vicepresidente,Todos,El Progreso,San Antonio La Paz,0
Guillermo González,Vicepresidente,Todos,El Quiché,Santa Cruz del Quiche,0
Guillermo González,Vicepresidente,Todos,El Quiché,Chiche,0
Guillermo González,Vicepresidente,Todos,El Quiché,Chinique,0
Guillermo González,Vicepresidente,Todos,El Quiché,Zacualpa,0
Guillermo González,Vicepresidente,Todos,El Quiché,Chajul,0
Guillermo González,Vicepresidente,Todos,El Quiché,Santo Tomás Chichicstenango,0
Guillermo González,Vicepresidente,Todos,El Quiché,Patzité,0
Guillermo González,Vicepresidente,Todos,El Quiché,San Antonio Ilotenango,0
Guillermo González,Vicepresidente,Todos,El Quiché,San Pedro Jocopilas,0
Guillermo González,Vicepresidente,Todos,El Quiché,Cunén,0
Guillermo González,Vicepresidente,Todos,El Quiché,San Juan Cotzal,0
Guillermo González,Vicepresidente,Todos,El Quiché,Joyabaj,0
